label;usage_split;attribution;application;filename
26175-27500 kHz;S;FIXED;Non-specific Short Range Devices (26990-27000 kHz);B01-04-3-1
26175-27500 kHz;S;FIXED;AM CB (27000-27040 kHz);D01-01-1-2
26175-27500 kHz;S;FIXED;Model control (27040-27050 kHz);B05-01B-2-1
26175-27500 kHz;S;FIXED;Non-specific Short Range Devices (27040-27050 kHz);B01-05-3-1
26175-27500 kHz;S;FIXED;AM CB (27050-27090 kHz);D01-01-1-2
26175-27500 kHz;S;FIXED;Eurobalise (27090-27100 kHz) (Balise tele-powering and down-link);B13-03-2-1
26175-27500 kHz;S;FIXED;Model control (27090-27100 kHz);B05-01C-2-1
26175-27500 kHz;S;FIXED;Non-specific Short Range Devices (27090-27100 kHz);B01-06-3-1
26175-27500 kHz;S;FIXED;AM CB (27100-27140 kHz);D01-01-1-2
26175-27500 kHz;S;FIXED;Model control (27140-27150 kHz);B05-01D-2-1
26175-27500 kHz;S;FIXED;Non-specific Short Range Devices (27140-27150 kHz);B01-07-3-1
26175-27500 kHz;S;FIXED;AM CB (27150-27190 kHz);D01-01-1-2
26175-27500 kHz;S;FIXED;Model control (27190-27200 kHz);B05-01E-2-1
26175-27500 kHz;S;FIXED;Non-specific Short Range Devices (27190-27200 kHz);B01-08-3-1
26175-27500 kHz;S;FIXED;AM CB (27200-27410 kHz);D01-01-1-2
26175-27500 kHz;S;MOBILE except aeronautical mobile;Inductive applications (5000-30000 kHz);B06-17-3-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;Defence systems;
26175-27500 kHz;S;MOBILE except aeronautical mobile;Point-to-Point;
26175-27500 kHz;S;MOBILE except aeronautical mobile;On-site paging (26500-26960 kHz);A03-02-2-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;Inductive applications (26957-27283 kHz);B06-23-3-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;ISM (26957-27283 kHz);
26175-27500 kHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (26957-27283 kHz);B01-03-3-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;AM CB (26960-26990 kHz);D01-01-1-2
26175-27500 kHz;S;MOBILE except aeronautical mobile;Model control (26990-27000 kHz);B05-01A-2-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (26990-27000 kHz);B01-04-3-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;AM CB (27000-27040 kHz);D01-01-1-2
26175-27500 kHz;S;MOBILE except aeronautical mobile;Model control (27040-27050 kHz);B05-01B-2-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (27040-27050 kHz);B01-05-3-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;AM CB (27050-27090 kHz);D01-01-1-2
26175-27500 kHz;S;MOBILE except aeronautical mobile;Eurobalise (27090-27100 kHz) (Balise tele-powering and down-link);B13-03-2-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;Model control (27090-27100 kHz);B05-01C-2-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (27090-27100 kHz);B01-06-3-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;AM CB (27100-27140 kHz);D01-01-1-2
26175-27500 kHz;S;MOBILE except aeronautical mobile;Model control (27140-27150 kHz);B05-01D-2-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (27140-27150 kHz);B01-07-3-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;AM CB (27150-27190 kHz);D01-01-1-2
26175-27500 kHz;S;MOBILE except aeronautical mobile;Model control (27190-27200 kHz);B05-01E-2-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (27190-27200 kHz);B01-08-3-1
26175-27500 kHz;S;MOBILE except aeronautical mobile;AM CB (27200-27410 kHz);D01-01-1-2
27.5-28 MHz;S;Not allocated;Inductive applications (5000-30000 kHz);B06-17-3-1
28-29.7 MHz;C;AMATEUR;Inductive applications (5000-30000 kHz);B06-17-3-1
28-29.7 MHz;C;AMATEUR;Amateur;D02-13-1-1
28-29.7 MHz;C;AMATEUR;Amateur-satellite;
28-29.7 MHz;C;AMATEUR-SATELLITE;Inductive applications (5000-30000 kHz);B06-17-3-1
28-29.7 MHz;C;AMATEUR-SATELLITE;Amateur;D02-13-1-1
28-29.7 MHz;C;AMATEUR-SATELLITE;Amateur-satellite;
29.7-30.025 MHz;M;MOBILE;Inductive applications (5000-30000 kHz) (5000-30000 kHz);B06-17-3-1
29.7-30.025 MHz;M;MOBILE;Defence systems;
29.7-30.025 MHz;M;MOBILE;Ultra Low Power Medical Membrane Implants (30-37.5 MHz);B14-04-2-2
30.025-30.2875 MHz;C;MOBILE;Ultra Low Power Medical Membrane Implants;B14-04-2-2
30.025-30.2875 MHz;C;MOBILE;PMR (Digital);A02-01-2-1
30.025-30.2875 MHz;C;MOBILE;PMR (Analogue);A01-01-2-1
30.025-30.2875 MHz;C;MOBILE;Radio microphones;B10-01-3-1
30.2875-32.4625 MHz;M;MOBILE;Ultra Low Power Medical Membrane Implants;B14-04-2-2
30.2875-32.4625 MHz;M;MOBILE;Defence systems;
32.4625-33.2875 MHz;C;MOBILE;Ultra Low Power Medical Membrane Implants;B14-04-2-2
32.4625-33.2875 MHz;C;MOBILE;PMR (Digital);A02-01-2-1
32.4625-33.2875 MHz;C;MOBILE;PMR (Analogue);A01-01-2-1
32.4625-33.2875 MHz;C;MOBILE;Radio microphones;B10-01-3-1
33.2875-34.0625 MHz;M;MOBILE;Ultra Low Power Medical Membrane Implants;B14-04-2-2
33.2875-34.0625 MHz;M;MOBILE;Defence systems;
34.0625-36.9875 MHz;C;MOBILE;Ultra Low Power Medical Membrane Implants;B14-04-2-2
34.0625-36.9875 MHz;C;MOBILE;Radio microphones;B10-01-3-1
34.0625-36.9875 MHz;C;MOBILE;PMR (Digital);A02-01-2-1
34.0625-36.9875 MHz;C;MOBILE;PMR (Analogue);A01-01-2-1
34.0625-36.9875 MHz;C;MOBILE;Flying model control (34.995-35.335 MHz);B05-02-2-1
34.0625-36.9875 MHz;C;MOBILE;Wireless audio/multimedia (36.6-36.8 MHz);B12-01-3-1
36.9875-37.2625 MHz;S;MOBILE;Ultra Low Power Medical Membrane Implants;B14-04-2-2
36.9875-37.2625 MHz;S;MOBILE;Radio microphones;B10-01-3-1
36.9875-37.2625 MHz;S;MOBILE;Defence systems;
36.9875-37.2625 MHz;S;MOBILE;Wireless audio/multimedia (37-37.2 MHz);B12-02-3-1
37.2625-37.7125 MHz;M;MOBILE;Ultra Low Power Medical Membrane Implants (30-37.5 MHz);B14-04-2-2
37.2625-37.7125 MHz;M;MOBILE;Defence systems;
37.7125-39.925 MHz;C;MOBILE;Radio microphones;B10-01-3-1
37.7125-39.925 MHz;C;MOBILE;Wireless audio/multimedia (37.8-38 MHz);B12-03-3-1
39.925-40.5625 MHz;M;MOBILE;Defence systems;
40.5625-40.7 MHz;C;MOBILE;Radio microphones;B10-01-3-1
40.5625-40.7 MHz;C;MOBILE;Flying model control (40.57-40.66 MHz);B05-03-2-1
40.5625-40.7 MHz;C;MOBILE;ISM (40.66-40.7 MHz);
40.5625-40.7 MHz;C;MOBILE;Non-specific Short Range Devices (40.66-40.7 MHz);B01-09-4-1
40.5625-40.7 MHz;C;MOBILE;Model control (40.66-40.67 MHz);B05-04A-2-1
40.5625-40.7 MHz;C;MOBILE;Model control (40.67-40.68 MHz);B05-04B-2-1
40.5625-40.7 MHz;C;MOBILE;Model control (40.68-40.69 MHz);B05-04C-2-1
40.5625-40.7 MHz;C;MOBILE;Model control (40.69-40.7 MHz);B05-04D-2-1
40.7-40.7875 MHz;C;MOBILE;On-site paging (40.7-40.78 MHz);A03-03-2-1
40.7875-40.975 MHz;M;MOBILE;Defence systems;
40.975-41.2125 MHz;C;MOBILE;Radio microphones;B10-01-3-1
40.975-41.2125 MHz;C;MOBILE;On-site paging (41.015-41.035 MHz);A03-04-2-1
40.975-41.2125 MHz;C;MOBILE;On-site paging (41.065-41.145 MHz);A03-05-2-1
40.975-41.2125 MHz;C;MOBILE;On-site paging (41.155-41.185 MHz);A03-06-2-1
41.2125-41.725 MHz;M;MOBILE;Defence systems;
41.725-41.9875 MHz;C;MOBILE;Radio microphones;B10-01-3-1
41.725-41.9875 MHz;C;MOBILE;On-site paging (41.895-41.905 MHz);A03-07-2-1
41.9875-47 MHz;M;MOBILE;Defence systems;
47-68 MHz;S;LAND MOBILE;Land military systems;
47-68 MHz;S;LAND MOBILE;Amateur (50-52 MHz);D02-14-1-1
68-69.945 MHz;M;MOBILE except aeronautical mobile;Defence systems;
69.945-69.955 MHz;S;MOBILE except aeronautical mobile;Defence systems;
69.945-69.955 MHz;S;MOBILE except aeronautical mobile;Amateur (69.950 MHz);D02-15-1-1
69.945-69.955 MHz;S;Amateur;Defence systems;
69.945-69.955 MHz;S;Amateur;Amateur (69.950 MHz);D02-15-1-1
69.955-70.1125 MHz;M;MOBILE except aeronautical mobile;Defence systems;
69.955-70.1125 MHz;M;MOBILE except aeronautical mobile;Flying model control (70.0125-70.2625 MHz);B05-05-2-1
70.1125-70.4125 MHz;C;MOBILE except aeronautical mobile;Flying model control (70.0125-70.2625 MHz);B05-05-2-1
70.1125-70.4125 MHz;C;MOBILE except aeronautical mobile;Amateur;D02-16-1-1
70.1125-70.4125 MHz;C;MOBILE except aeronautical mobile;PMR (Digital);A02-02-2-1
70.1125-70.4125 MHz;C;MOBILE except aeronautical mobile;PMR (Analogue);A01-02-2-1
70.4125-71.9875 MHz;M;MOBILE except aeronautical mobile;Defence systems;
71.9875-72.5125 MHz;C;MOBILE except aeronautical mobile;PMR (Digital);A02-02-2-1
71.9875-72.5125 MHz;C;MOBILE except aeronautical mobile;PMR (Analogue);A01-02-2-1
72.5125-74.7875 MHz;M;MOBILE except aeronautical mobile;Defence systems;
74.8-75.2 MHz;C;AERONAUTICAL RADIONAVIGATION;ILS;
75.2-78.6875 MHz;C;MOBILE except aeronautical mobile;PMR (Digital);A02-02-2-1
75.2-78.6875 MHz;C;MOBILE except aeronautical mobile;PMR (Analogue);A01-02-2-1
78.6875-81.525 MHz;M;MOBILE except aeronautical mobile;Defence systems;
81.525-82.5 MHz;C;MOBILE except aeronautical mobile;PMR (Digital);A02-02-2-1
81.525-82.5 MHz;C;MOBILE except aeronautical mobile;PMR (Analogue);A01-02-2-1
82.5-84.9875 MHz;M;MOBILE except aeronautical mobile;Defence systems;
84.9875-87.5 MHz;C;MOBILE except aeronautical mobile;PMR (Digital);A02-02-2-1
84.9875-87.5 MHz;C;MOBILE except aeronautical mobile;PMR (Analogue);A01-02-2-1
87.5-108 MHz;C;BROADCASTING;FM sound analogue;F01-01-1-1
87.5-108 MHz;C;BROADCASTING;Wireless audio/multimedia;B12-07-3-1
108-117.975 MHz;C;AERONAUTICAL RADIONAVIGATION;ILS;
108-117.975 MHz;C;AERONAUTICAL RADIONAVIGATION;VOR;
117.975-121.45 MHz;C;AERONAUTICAL MOBILE (R);Aeronautical communications;
121.45-121.55 MHz;S;AERONAUTICAL MOBILE (R);EPIRBs (GMDSS-non SOLAS);C02-06-1-1
121.45-121.55 MHz;S;AERONAUTICAL MOBILE (R);EPIRBs (GMDSS-SOLAS);C01-06-1-1
121.55-137 MHz;C;AERONAUTICAL MOBILE (R);Aeronautical communications;
137-137.025 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);Space Operations;
137-137.025 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);S-PCS;
137-137.025 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);Weather satellites;
137-137.025 MHz;C;MOBILE-SATELLITE (space-to-Earth);Space Operations;
137-137.025 MHz;C;MOBILE-SATELLITE (space-to-Earth);S-PCS;
137-137.025 MHz;C;MOBILE-SATELLITE (space-to-Earth);Weather satellites;
137-137.025 MHz;C;SPACE OPERATION (space-to-Earth);Space Operations;
137-137.025 MHz;C;SPACE OPERATION (space-to-Earth);S-PCS;
137-137.025 MHz;C;SPACE OPERATION (space-to-Earth);Weather satellites;
137-137.025 MHz;C;SPACE RESEARCH (space-to-Earth);Space Operations;
137-137.025 MHz;C;SPACE RESEARCH (space-to-Earth);S-PCS;
137-137.025 MHz;C;SPACE RESEARCH (space-to-Earth);Weather satellites;
137.025-137.175 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);Space Operations;
137.025-137.175 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);S-PCS;
137.025-137.175 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);Weather satellites;
137.025-137.175 MHz;C;SPACE OPERATION (space-to-Earth);Space Operations;
137.025-137.175 MHz;C;SPACE OPERATION (space-to-Earth);S-PCS;
137.025-137.175 MHz;C;SPACE OPERATION (space-to-Earth);Weather satellites;
137.025-137.175 MHz;C;SPACE RESEARCH (space-to-Earth);Space Operations;
137.025-137.175 MHz;C;SPACE RESEARCH (space-to-Earth);S-PCS;
137.025-137.175 MHz;C;SPACE RESEARCH (space-to-Earth);Weather satellites;
137.025-137.175 MHz;C;Mobile-Satellite (space-to-Earth);Space Operations;
137.025-137.175 MHz;C;Mobile-Satellite (space-to-Earth);S-PCS;
137.025-137.175 MHz;C;Mobile-Satellite (space-to-Earth);Weather satellites;
137.175-137.875 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);Space Operations;
137.175-137.875 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);S-PCS;
137.175-137.875 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);Weather satellites;
137.175-137.875 MHz;C;MOBILE-SATELLITE (space-to-Earth);Space Operations;
137.175-137.875 MHz;C;MOBILE-SATELLITE (space-to-Earth);S-PCS;
137.175-137.875 MHz;C;MOBILE-SATELLITE (space-to-Earth);Weather satellites;
137.175-137.875 MHz;C;SPACE OPERATION (space-to-Earth);Space Operations;
137.175-137.875 MHz;C;SPACE OPERATION (space-to-Earth);S-PCS;
137.175-137.875 MHz;C;SPACE OPERATION (space-to-Earth);Weather satellites;
137.175-137.875 MHz;C;SPACE RESEARCH (space-to-Earth);Space Operations;
137.175-137.875 MHz;C;SPACE RESEARCH (space-to-Earth);S-PCS;
137.175-137.875 MHz;C;SPACE RESEARCH (space-to-Earth);Weather satellites;
137.875-138 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);Space Operations;
137.875-138 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);S-PCS;
137.875-138 MHz;C;METEOROLOGICAL-SATELLITE (space-to-Earth);Weather satellites;
137.875-138 MHz;C;SPACE OPERATION (space-to-Earth);Space Operations;
137.875-138 MHz;C;SPACE OPERATION (space-to-Earth);S-PCS;
137.875-138 MHz;C;SPACE OPERATION (space-to-Earth);Weather satellites;
137.875-138 MHz;C;SPACE RESEARCH (space-to-Earth);Space Operations;
137.875-138 MHz;C;SPACE RESEARCH (space-to-Earth);S-PCS;
137.875-138 MHz;C;SPACE RESEARCH (space-to-Earth);Weather satellites;
137.875-138 MHz;C;Mobile-Satellite (space-to-Earth);Space Operations;
137.875-138 MHz;C;Mobile-Satellite (space-to-Earth);S-PCS;
137.875-138 MHz;C;Mobile-Satellite (space-to-Earth);Weather satellites;
138-144 MHz;M;AERONAUTICAL MOBILE (OR);Defence systems;
138-144 MHz;M;LAND MOBILE;Defence systems;
144-146 MHz;C;AMATEUR;Amateur;D02-17-1-1
144-146 MHz;C;AMATEUR;Amateur-satellite;
144-146 MHz;C;AMATEUR-SATELLITE;Amateur;D02-17-1-1
144-146 MHz;C;AMATEUR-SATELLITE;Amateur-satellite;
146-148 MHz;C;MOBILE except aeronautical mobile (R);PMR (Digital);A02-03-2-1
146-148 MHz;C;MOBILE except aeronautical mobile (R);PMR (Analogue);A01-03-2-1
148-149.9 MHz;C;MOBILE except aeronautical mobile (R);On-site paging;A03-08-2-1
148-149.9 MHz;C;MOBILE except aeronautical mobile (R);PMR (Digital);A02-03-2-1
148-149.9 MHz;C;MOBILE except aeronautical mobile (R);PMR (Analogue);A01-03-2-1
148-149.9 MHz;C;MOBILE except aeronautical mobile (R);S-PCS;
148-149.9 MHz;C;MOBILE-SATELLITE (Earth-to-space);On-site paging;A03-08-2-1
148-149.9 MHz;C;MOBILE-SATELLITE (Earth-to-space);PMR (Digital);A02-03-2-1
148-149.9 MHz;C;MOBILE-SATELLITE (Earth-to-space);PMR (Analogue);A01-03-2-1
148-149.9 MHz;C;MOBILE-SATELLITE (Earth-to-space);S-PCS;
149.9-150.05 MHz;C;MOBILE-SATELLITE (Earth-to-space);PMR (No new assignments);A01-03-2-1
149.9-150.05 MHz;C;MOBILE-SATELLITE (Earth-to-space);S-PCS;
149.9-150.05 MHz;C;RADIONAVIGATION-SATELLITE;PMR (No new assignments);A01-03-2-1
149.9-150.05 MHz;C;RADIONAVIGATION-SATELLITE;S-PCS;
150.05-153 MHz;C;MOBILE except aeronautical mobile;PMR (Digital);A02-03-2-1
150.05-153 MHz;C;MOBILE except aeronautical mobile;PMR (Analogue);A01-03-2-1
150.05-153 MHz;C;RADIO ASTRONOMY;PMR (Digital);A02-03-2-1
150.05-153 MHz;C;RADIO ASTRONOMY;PMR (Analogue);A01-03-2-1
153-154 MHz;C;MOBILE except aeronautical mobile (R);PMR (Digital);A02-03-2-1
153-154 MHz;C;MOBILE except aeronautical mobile (R);PMR (Analogue);A01-03-2-1
153-154 MHz;C;Meteorological Aids;PMR (Digital);A02-03-2-1
153-154 MHz;C;Meteorological Aids;PMR (Analogue);A01-03-2-1
154-156 MHz;C;MOBILE except aeronautical mobile (R);PMR (Digital);A02-03-2-1
154-156 MHz;C;MOBILE except aeronautical mobile (R);PMR (Analogue);A01-03-2-1
156-156.5125 MHz;C;MOBILE except aeronautical mobile (R);Maritime communications (Portable station);C03-02-2-1
156-156.5125 MHz;C;MOBILE except aeronautical mobile (R);Maritime communications (Fixed station);C03-01-2-1
156.5125-156.5375 MHz;C;MOBILE except aeronautical mobile (R);DSC;C04-09-1-1
156.5375-156.7625 MHz;C;MOBILE except aeronautical mobile (R);Maritime communications (Portable station);C03-02-2-1
156.5375-156.7625 MHz;C;MOBILE except aeronautical mobile (R);Maritime communications (Fixed station);C03-01-2-1
156.7625-156.8375 MHz;S;MARITIME MOBILE (distress and calling);SAR (communications);
156.8375-174 MHz;C;MOBILE except aeronautical mobile;On-site paging;A03-08-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Maritime communications (156.8375-157.45 MHz) (Fixed station);C03-01-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Maritime communications (156.8375-157.45 MHz) (Portable station);C03-02-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;PMR (157.45-160.6 MHz) (Analogue);A01-03-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;PMR (157.45-160.6 MHz) (Digital);A02-03-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Maritime communications (160.6-160.975 MHz) (Fixed station);C03-01-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Maritime communications (160.6-160.975 MHz) (Portable station);C03-02-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;PMR (160.975-161.475 MHz) (Digital);A02-03-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;PMR (160.975-161.475 MHz) (Analogue);A01-03-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Maritime communications (161.475-162.05 MHz) (Fixed station);C03-01-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Maritime communications (161.475-162.05 MHz) (Portable station);C03-02-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;PMR (162.05-169.4 MHz) (Digital);A02-03-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;PMR (162.05-169.4 MHz) (Analogue);A01-03-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices (169.4-169.4875 MHz);B01-11-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Aids for hearing impaired (169.4-169.475 MHz) (Individual license required);B10-09-B-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Aids for hearing impaired (169.4-169.475 MHz) (License exempt);B10-09-A-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Asset tracking and tracing (169.4-169.475 MHz);B17-02-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices (169.4-169.475 MHz);B01-10-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Social Alarms (169.475-169.4875 MHz);B11-01-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Aids for hearing impaired (169.4875-169.5875 MHz) (Individual license required);B10-10-B-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Aids for hearing impaired (169.4875-169.5875 MHz) (License exempt);B10-10-A-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices (169.4875-169.5875 MHz);B01-12-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices (169.5875-169.8125 MHz);B01-13-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;Social Alarms (169.5875-169.6 MHz);B11-02-3-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;PMR (169.825-174 MHz) (Analogue);A01-03-2-1
156.8375-174 MHz;C;MOBILE except aeronautical mobile;PMR (169.825-174 MHz) (Digital);A02-03-2-1
174-223 MHz;C;BROADCASTING;T-DAB;
174-223 MHz;C;BROADCASTING;Intercom (174-216 MHz);B10-11-3-1
174-223 MHz;C;BROADCASTING;SAP/SAB vehicular audio links (174-216 MHz);F02-01-1-1
174-223 MHz;C;BROADCASTING;Radio microphones (174-202 MHz);B10-02-A-3-1
174-223 MHz;C;BROADCASTING;Radio microphones (202-209 MHz);B10-02-B-3-1
174-223 MHz;C;BROADCASTING;Radio microphones (209-216 MHz);B10-02-C-3-1
174-223 MHz;C;LAND MOBILE;T-DAB;
174-223 MHz;C;LAND MOBILE;Intercom (174-216 MHz);B10-11-3-1
174-223 MHz;C;LAND MOBILE;SAP/SAB vehicular audio links (174-216 MHz);F02-01-1-1
174-223 MHz;C;LAND MOBILE;Radio microphones (174-202 MHz);B10-02-A-3-1
174-223 MHz;C;LAND MOBILE;Radio microphones (202-209 MHz);B10-02-B-3-1
174-223 MHz;C;LAND MOBILE;Radio microphones (209-216 MHz);B10-02-C-3-1
223-226.5 MHz;C;BROADCASTING;T-DAB;
226.5-230 MHz;S;BROADCASTING;T-DAB;
226.5-230 MHz;S;BROADCASTING;Defence systems;
226.5-230 MHz;S;Fixed;T-DAB;
226.5-230 MHz;S;Fixed;Defence systems;
226.5-230 MHz;S;Mobile;T-DAB;
226.5-230 MHz;S;Mobile;Defence systems;
230-235 MHz;M;FIXED;Defence systems;
230-235 MHz;M;MOBILE;Defence systems;
235-242.95 MHz;M;FIXED;Defence systems;
235-242.95 MHz;M;MOBILE;Defence systems;
235-242.95 MHz;M;Mobile-Satellite;Defence systems;
242.95-243.05 MHz;S;FIXED;EPIRBs;
242.95-243.05 MHz;S;MOBILE;EPIRBs;
242.95-243.05 MHz;S;Mobile-Satellite;EPIRBs;
243.05-322 MHz;M;FIXED;Defence systems;
243.05-322 MHz;M;MOBILE;Defence systems;
243.05-322 MHz;M;Mobile-Satellite;Defence systems;
322-328.6 MHz;M;FIXED;Defence systems;
322-328.6 MHz;M;FIXED;Radio astronomy;
322-328.6 MHz;M;MOBILE;Defence systems;
322-328.6 MHz;M;MOBILE;Radio astronomy;
322-328.6 MHz;M;RADIO ASTRONOMY;Defence systems;
322-328.6 MHz;M;RADIO ASTRONOMY;Radio astronomy;
328.6-335.4 MHz;S;AERONAUTICAL RADIONAVIGATION;ILS;
335.4-380 MHz;M;FIXED;Defence systems;
335.4-380 MHz;M;MOBILE;Defence systems;
335.4-380 MHz;M;Mobile-Satellite;Defence systems;
380-385 MHz;S;FIXED;PPDR;A04-01-2-1
380-385 MHz;S;MOBILE;PPDR;A04-01-2-1
380-385 MHz;S;Mobile-Satellite;PPDR;A04-01-2-1
385-390 MHz;M;FIXED;Defence systems;
385-390 MHz;M;MOBILE;Defence systems;
385-390 MHz;M;Mobile-Satellite;Defence systems;
390-395 MHz;S;FIXED;PPDR;A04-01-2-1
390-395 MHz;S;MOBILE;PPDR;A04-01-2-1
390-395 MHz;S;Mobile-Satellite;PPDR;A04-01-2-1
395-399.9 MHz;M;FIXED;Defence systems;
395-399.9 MHz;M;MOBILE;Defence systems;
395-399.9 MHz;M;Mobile-Satellite;Defence systems;
400.15-401 MHz;S;METEOROLOGICAL AIDS;Defence systems;
400.15-401 MHz;S;MOBILE-SATELLITE (space-to-Earth);Defence systems;
401-403 MHz;S;METEOROLOGICAL AIDS;Defence systems;
401-403 MHz;S;METEOROLOGICAL AIDS;Weather satellites;
401-403 MHz;S;METEOROLOGICAL AIDS;Active medical implants (401-402 MHz);B14-05-1-1
401-403 MHz;S;METEOROLOGICAL AIDS;Ultra Low Power Active Medical Implants (402-405 MHz);B14-06-2-2
401-403 MHz;S;Meteorological-Satellite (Earth-to-space);Defence systems;
401-403 MHz;S;Meteorological-Satellite (Earth-to-space);Weather satellites;
401-403 MHz;S;Meteorological-Satellite (Earth-to-space);Active medical implants (401-402 MHz);B14-05-1-1
401-403 MHz;S;Meteorological-Satellite (Earth-to-space);Ultra Low Power Active Medical Implants (402-405 MHz);B14-06-2-2
403-406 MHz;S;METEOROLOGICAL AIDS;Defence systems;
403-406 MHz;S;METEOROLOGICAL AIDS;Ultra Low Power Active Medical Implants (402-405 MHz);B14-06-2-2
403-406 MHz;S;METEOROLOGICAL AIDS;Active medical implants (405-406 MHz);B14-07-1-1
406-406.1 MHz;S;MOBILE-SATELLITE (Earth-to-space);EPIRBs (GMDSS-non SOLAS);C02-07-1-1
406-406.1 MHz;S;MOBILE-SATELLITE (Earth-to-space);EPIRBs (GMDSS-SOLAS);C01-08-1-1
406.1-410 MHz;S;MOBILE except aeronautical mobile;PMR (Digital);A02-04-2-1
406.1-410 MHz;S;MOBILE except aeronautical mobile;PMR (Analogue);A01-04-2-1
406.1-410 MHz;S;MOBILE except aeronautical mobile;Radio astronomy;
406.1-410 MHz;S;RADIO ASTRONOMY;PMR (Digital);A02-04-2-1
406.1-410 MHz;S;RADIO ASTRONOMY;PMR (Analogue);A01-04-2-1
406.1-410 MHz;S;RADIO ASTRONOMY;Radio astronomy;
410-430 MHz;C;MOBILE except aeronautical mobile;PMR (Digital);A02-04-2-1
410-430 MHz;C;MOBILE except aeronautical mobile;PMR (Analogue);A01-04-2-1
410-430 MHz;C;MOBILE except aeronautical mobile;PAMR (415-419 MHz);A04-02-2-1
410-430 MHz;C;MOBILE except aeronautical mobile;PAMR (425-429 MHz);A04-02-2-1
430-440 MHz;S;AMATEUR;Amateur;D02-18-1-1
430-440 MHz;S;AMATEUR;Defence systems;
430-440 MHz;S;AMATEUR;Non-specific Short Range Devices (433.04-434.79 MHz);B01-18-3-1
430-440 MHz;S;AMATEUR;Non-specific Short Range Devices (433.04-434.79 MHz);B01-17-3-1
430-440 MHz;S;AMATEUR;Non-specific Short Range Devices (433.04-434.79 MHz);B01-16-3-1
430-440 MHz;S;AMATEUR;ISM (433.05-434.79 MHz);
430-440 MHz;S;AMATEUR;Non-specific Short Range Devices (433.05-434.04 MHz);B01-15-3-1
430-440 MHz;S;AMATEUR;Non-specific Short Range Devices (433.05-434.04 MHz);B01-14-3-1
430-440 MHz;S;AMATEUR;Amateur-satellite (435-438 MHz);
430-440 MHz;S;RADIOLOCATION;Amateur;D02-18-1-1
430-440 MHz;S;RADIOLOCATION;Defence systems;
